text,username,timestamp
the drako's,bigman_init,"2022-10-25 23:02:14,185"
hi shroud,heyitsghost_t,"2022-10-25 23:02:50,050"
"i have like 5-6 invicibles :) 2x lord anzu's, headless maunt, love rocket, etc etc :D",cptaizensosuke,"2022-10-25 23:03:13,035"
"""Wtf is he going on about""",xhairbait,"2022-10-25 23:03:23,640"
Does he ever play wow with Asmon?,austenparlo6,"2022-10-25 23:03:30,263"
33.3% repeating of course,anafropick,"2022-10-25 23:03:43,503"
LOL @anafropick classic,xhairbait,"2022-10-25 23:03:52,153"
bro who actually still plays this lmao,parkerrxd,"2022-10-25 23:03:52,922"
thanks shroud,candlesticks_,"2022-10-25 23:04:17,112"
gn,candlesticks_,"2022-10-25 23:04:18,519"
that look on his face lmao,bigman_init,"2022-10-25 23:04:22,758"
PepeLaugh,alphasimply,"2022-10-25 23:04:30,652"
LUL,flashnickgg,"2022-10-25 23:04:44,048"
slushpOof2,xhairbait,"2022-10-25 23:04:46,274"
PepeLaugh,voyl_,"2022-10-25 23:04:46,921"
Wait is this classic or retail ?,onlyme_11,"2022-10-25 23:04:49,245"
BRUH,triplezro,"2022-10-25 23:04:52,670"
HELLO? @shroud,triplezro,"2022-10-25 23:04:58,398"
silently quit,cooltimate,"2022-10-25 23:05:00,462"
"@anafropick asmon is not like uber good wow player, everywhere he went he was carried, he is more like good interesting guy to watch because of things his going to say",cptaizensosuke,"2022-10-25 23:05:03,847"
too invested,xhairbait,"2022-10-25 23:05:06,431"
epic,erosiccu,"2022-10-25 23:05:18,734"
"You dont need prot+ret, just make a preg pvp spec",cyphex_o_araphs,"2022-10-25 23:05:20,533"
Put the new title on,imarabian23,"2022-10-25 23:05:21,288"
LUL,xhairbait,"2022-10-25 23:05:22,401"
Wrath is fun :),imarabian23,"2022-10-25 23:05:25,795"
you've got the fuckin gas to invest hahaha full time gamer boy,erosiccu,"2022-10-25 23:05:27,694"
shamans are bis though,thoth_the3x,"2022-10-25 23:05:30,768"
thankfully you play video games for a living,camslam,"2022-10-25 23:05:33,024"
fggt,psellismophilia,"2022-10-25 23:05:35,139"
"Gnight, ty for the stream",immikeyangelo,"2022-10-25 23:05:38,539"
Classic or retail I’m a noob,onlyme_11,"2022-10-25 23:05:42,846"
pog,imarabian23,"2022-10-25 23:05:47,721"
@Psellismophilia  Stare,porkling1805,"2022-10-25 23:05:48,807"
absolutely kid me's dream being able to deck out,erosiccu,"2022-10-25 23:05:55,161"
If the dps cant kill it before it kills us,kur0n0_kei,"2022-10-25 23:05:55,254"
@imarabian23 LOL. We are luck he's streaming at all today.,blaznboyz,"2022-10-25 23:06:03,404"
lucky*,blaznboyz,"2022-10-25 23:06:10,649"
Gn shroudLove,bengalbroys,"2022-10-25 23:06:11,814"
GGs,ghazzytv,"2022-10-25 23:06:14,926"
fggt,psellismophilia,"2022-10-25 23:06:16,791"
GGs,alphasimply,"2022-10-25 23:06:18,425"
Good wow session! Great to watch!,xhairbait,"2022-10-25 23:06:20,700"
"with MMO games I always ask myself what the point is of leveling, and I never come up with a satisfying answer KEKW",tylermcturtle,"2022-10-25 23:06:24,989"
shroudGG shroudLove shroudGG shroudLove,jerseybricklayer,"2022-10-25 23:06:26,519"
20 min ad?,xhairbait,"2022-10-25 23:06:26,729"
nice day bruh,rada_manthys,"2022-10-25 23:06:27,511"
@Psellismophilia WeirdChamp,alphasimply,"2022-10-25 23:06:27,658"
gn8,cpt_dave_,"2022-10-25 23:06:27,832"
GG's mate,blaznboyz,"2022-10-25 23:06:29,664"
@JerseyBricklayer shroudLove,bengalbroys,"2022-10-25 23:06:30,218"
he got away with the first one KEKW but doubled down anyway,rukia__kuchiki,"2022-10-25 23:06:34,767"
have fun at disney!!!,bigvig8,"2022-10-25 23:06:39,844"
its afor me kinda game,miketolo71,"2022-10-25 23:06:41,255"
@bengalbroys shroudGG shroudWave,jerseybricklayer,"2022-10-25 23:06:45,495"
"People do play and watch it, the true gamers",alphasimply,"2022-10-25 23:06:45,567"
You can still do that while streaming lmao,parkerrxd,"2022-10-25 23:06:52,174"
we like it dude!,tomshelby_,"2022-10-25 23:06:52,839"
invasive,triplezro,"2022-10-25 23:06:53,108"
I love how u were like,theragingunicorn,"2022-10-25 23:06:53,238"
how is the gear coming? are you raiding?,beastoburden,"2022-10-25 23:06:53,813"
stream was great,honogami,"2022-10-25 23:06:54,764"
O SHIT im streaming,theragingunicorn,"2022-10-25 23:06:55,535"
kinky,potf,"2022-10-25 23:06:56,569"
"but if u didn't stream, u wouldn't have got the chatter to help",tylermcturtle,"2022-10-25 23:06:58,485"
most of us aint saying a word either while watching xD,bigman_init,"2022-10-25 23:06:59,352"
its fun to watch wow,eskimov21,"2022-10-25 23:07:01,867"
its was nice bruh relax,rada_manthys,"2022-10-25 23:07:04,368"
omg he is talking,darkmindz_,"2022-10-25 23:07:10,644"
stream on alt,haunting_haunter,"2022-10-25 23:07:13,959"
no mic no cam,mexqx,"2022-10-25 23:07:18,940"
cause i love wathcing the wow content,haunting_haunter,"2022-10-25 23:07:21,193"
"ur good bro. Cheers, take care mental health is important!",kiilua99,"2022-10-25 23:07:24,413"
gg,flashnickgg,"2022-10-25 23:07:30,013"
Let see some lvl up streams,4xpatty,"2022-10-25 23:07:30,358"
!addons,tyso__,"2022-10-25 23:07:34,330"
bye chat and shroud shroudWave,flashnickgg,"2022-10-25 23:07:36,982"
People enjoy watching it regardless,audaciik,"2022-10-25 23:07:37,630"
2020ByeGuys,piratekingz,"2022-10-25 23:07:38,601"
he level shammy from 1 to 80 in 2 days,hoolaa,"2022-10-25 23:07:39,300"
shroudLove,flashnickgg,"2022-10-25 23:07:41,796"
I like watching levels,audaciik,"2022-10-25 23:07:44,399"
!addonlinks,tyso__,"2022-10-25 23:07:54,358"
it toke me 1 week to level from 70 to 80,hoolaa,"2022-10-25 23:07:58,811"
!classicaddons,tyso__,"2022-10-25 23:08:32,271"
!part,pedroparka,"2022-10-25 23:13:43,468"
?part,pedroparka,"2022-10-25 23:13:50,426"
dude holy shit can you stop,theragingunicorn,"2022-10-25 23:13:52,014"
?,brodof,"2022-10-25 23:16:13,146"
shroudLurk,jerseybricklayer,"2022-10-25 23:16:47,712"
wait till they all get in then shoot the driver and then get other 2,muumbles_,"2022-11-05 16:33:42,718"
No bases chat..,dig0lbick,"2022-11-05 16:33:42,813"
Throw cock at the kah,kurliii_,"2022-11-05 16:33:43,036"
@bkial_ttv no bases on this server,gmazza11,"2022-11-05 16:33:43,224"
Why have you not played Valo in so long?,ethernial3,"2022-11-05 16:33:43,970"
@bkial_ttv There are no bases here,camet__,"2022-11-05 16:33:47,385"
"@dmofighter4 it's definitely easier for the two of them to shoot them while they're in the car, then vice versa",jimbo87400,"2022-11-05 16:33:47,385"
"the dark would've helped, oh no",iowsubie,"2022-11-05 16:33:48,186"
engine is in the back,kevkitekuva,"2022-11-05 16:33:48,258"
days breaking too this is gonna get good,sw1f7y__11,"2022-11-05 16:33:50,110"
@a_known_enemy supper Aussie,badwolf2oh9,"2022-11-05 16:33:50,565"
@a_known_enemy Australian,balearic,"2022-11-05 16:33:50,795"
@bkial_ttv 99% sure this server doesn’t have bases,bugsbleezy,"2022-11-05 16:33:52,123"
@a_known_enemy hes a streamer,potatorollman,"2022-11-05 16:33:53,892"
its becoming day too,mackisgodlike,"2022-11-05 16:33:54,088"
rip Mr. Galaxy soon PepeLaugh,timbotslice,"2022-11-05 16:33:54,968"
worth a shot,kacktiss,"2022-11-05 16:33:56,483"
it's the best strategy that got so far if they want to take their gear,jimbo87400,"2022-11-05 16:33:57,633"
@ir__slacker i second this,altesbierxschalebrezen,"2022-11-05 16:33:57,873"
"Ah, ty chat",a_known_enemy,"2022-11-05 16:34:00,055"
shoot just with two on 1dude then kill the others,balroyale,"2022-11-05 16:34:00,255"
laxhawDab,k1lling4fun1,"2022-11-05 16:34:02,614"
this is a great run tho,simdad_,"2022-11-05 16:34:04,096"
probably gonna die lol,martin_mass,"2022-11-05 16:34:10,568"
@Shroud   what % of success probability?,malinkifox,"2022-11-05 16:34:12,309"
Prayge,itzzaddy9,"2022-11-05 16:34:12,819"
u got grenade?,peepeepoopooou,"2022-11-05 16:34:16,374"
at least it's getting brighter,wutru,"2022-11-05 16:34:20,549"
They will probably put the spark plug back in the trunk,bkial_ttv,"2022-11-05 16:34:23,267"
they stalking?,wobbbles,"2022-11-05 16:34:23,603"
PogChamp,bigshrymp,"2022-11-05 16:34:26,421"
!crosshair,ibooo6,"2022-11-05 16:34:28,746"
Which game?,ssabat1997,"2022-11-05 16:34:32,332"
they obviously suspect something,martin_mass,"2022-11-05 16:34:33,186"
One shoots passenger rear one shoots driver rear and get 2 collateral shots. Make sure bush doesnt tank ur shot @shroud,ir__slacker,"2022-11-05 16:34:33,626"
no scope?,tammiiiiiiiii,"2022-11-05 16:34:34,937"
rat attack,szymomen64,"2022-11-05 16:34:35,401"
how are they gonna take out 3 guys if shroud has 1 bullet,dragonslayerirl,"2022-11-05 16:34:36,548"
One bullet and a dream!!,rampshot94,"2022-11-05 16:34:37,526"
"make a Pole, gamba gamba",pixxxxels,"2022-11-05 16:34:37,649"
As long as they land their ambush shots,badwolf2oh9,"2022-11-05 16:34:38,556"
malink3Sxc023 malink3Sxc023,malinkifox,"2022-11-05 16:34:40,155"
", yeah if they're geared up it's going to be tough",jimbo87400,"2022-11-05 16:34:42,247"
LUL,daggerll,"2022-11-05 16:34:44,370"
40%,1cynax,"2022-11-05 16:34:44,644"
KEKW,tannhauserx,"2022-11-05 16:34:44,925"
i feel like thru the fence wont work,muumbles_,"2022-11-05 16:34:46,090"
4Head just collat,sanyassan,"2022-11-05 16:34:46,090"
ask him for meds,atlas9559,"2022-11-05 16:34:47,601"
just shoot them in the head,fart_sprinkles_mcgee,"2022-11-05 16:34:47,678"
gamba @mods,r3ct3r,"2022-11-05 16:34:48,789"
laxhawHealth,joshuatoast,"2022-11-05 16:34:49,314"
prediction gamba gamba,pixxxxels,"2022-11-05 16:34:50,385"
head shots,uncleskoden420,"2022-11-05 16:34:50,810"
hey chat hi @shroud PepegaAim,estaktik,"2022-11-05 16:34:52,612"
not great odds i like it,bigdaz72,"2022-11-05 16:34:53,192"
plase gas stove there and blow it XD,peepeepoopooou,"2022-11-05 16:34:53,766"
thats 10% a bullet,trevur23,"2022-11-05 16:34:54,911"
use pistol you can take 2 of them with 1 mag @shroud,rhaihetch,"2022-11-05 16:34:56,153"
"4 bullets, 3 guys",youbluffiraise,"2022-11-05 16:34:57,179"
Not much to lose,saintmatic,"2022-11-05 16:34:57,250"
getting them in the car though is the best bet. make those bullets count though baby,jimbo87400,"2022-11-05 16:34:57,512"
how long are the days in this game??,h2noah4,"2022-11-05 16:34:57,785"
50% either you get it or you don't KEKW,captaincix,"2022-11-05 16:34:58,108"
Is a headshot certain death,dmofighter4,"2022-11-05 16:34:58,350"
crawl and check for loot in the trunk,timto23,"2022-11-05 16:35:00,028"
What's the day/night cycle duration in this?,jjwellington,"2022-11-05 16:35:00,118"
the boot's up,robertsdionne,"2022-11-05 16:35:01,743"
just leave them IMO,martin_mass,"2022-11-05 16:35:01,813"
You still got the pisol. KEKW,hawk_moth,"2022-11-05 16:35:03,795"
"4 bullets, 3 of them? 100 success",supplymyhigh93,"2022-11-05 16:35:05,795"
headsot him when hes sitting in the car he will wait on his buddys to get in,balroyale,"2022-11-05 16:35:06,354"
ehh Michel kills 3 with 1 bollet hehehe,alpineaurum,"2022-11-05 16:35:07,967"
@dmofighter4 yes,mrshoutyman68,"2022-11-05 16:35:13,347"
Incap them and get their guns and hope your team mate doesn’t shoot you,handofrag,"2022-11-05 16:35:13,425"
car might be bait like someone said,mr_fuel,"2022-11-05 16:35:16,706"
@supplymyhigh93 LUL LUL,jimbo87400,"2022-11-05 16:35:18,810"
if you kill 2 the third one will shit himself,altesbierxschalebrezen,"2022-11-05 16:35:19,717"
if you both aim for driver cant move  pepeSmoke,xtrueeast,"2022-11-05 16:35:22,332"
@shroud go on discord with him?,storminouj,"2022-11-05 16:35:25,784"
@dmofighter with a tundra almost always,wrektimized,"2022-11-05 16:35:30,994"
@storminouj fek no,alpineaurum,"2022-11-05 16:35:37,855"
"Align the driver with backseat shot, 2 shots 3 kills",brains27,"2022-11-05 16:35:38,230"
they not smart just look how they parked the car LUL,kade_one,"2022-11-05 16:35:38,938"
"@dmofighter4 usually, an assault helmet could take a heady but 308 is usually one tap",bugsbleezy,"2022-11-05 16:35:43,945"
I know this guys voice does he stream or have I played with him?,kvlrtv,"2022-11-05 16:35:44,632"
@storminouj nah more immersive using VOIP,fart_sprinkles_mcgee,"2022-11-05 16:35:49,456"
"with a 308 headshot is basically garunteed knockdown, most likely death.",orfabear,"2022-11-05 16:35:49,533"
any ieds?,mackisgodlike,"2022-11-05 16:35:50,053"
Ah alright thanks,dmofighter4,"2022-11-05 16:35:54,316"
SirUwU,dasdogma,"2022-11-05 16:35:54,514"
@KvlrTV yes,robertsdionne,"2022-11-05 16:35:56,732"
Don't miss guys,g_lowe_,"2022-11-05 16:35:58,388"
"4 bullets , 3 targets EZ",pixalie,"2022-11-05 16:35:58,556"
from this close range,orfabear,"2022-11-05 16:36:00,187"
Shroud can kill 3 with 1 bullet,wobbbles,"2022-11-05 16:36:01,179"
Call in an airstrike,jjwellington,"2022-11-05 16:36:01,620"
@kvlrtv it’s LaxHawthorne,bugsbleezy,"2022-11-05 16:36:01,835"
kaitiacChicken kaitiacChicken kaitiacChicken,jimbo87400,"2022-11-05 16:36:02,392"
pop a pill,neverave,"2022-11-05 16:36:04,500"
make them count,newblown,"2022-11-05 16:36:06,529"
take pill reminder @shroud,blxo,"2022-11-05 16:36:07,324"
laxhawArmy laxhawArmy laxhawArmy laxhawArmy laxhawArmy,kushties,"2022-11-05 16:36:08,453"
go push,bimjybam,"2022-11-05 16:36:08,529"
monkaW chat hold hands,harkiinng,"2022-11-05 16:36:11,054"
smoketvCozy,deadlabs,"2022-11-05 16:36:12,515"
"one shot, one..",subtoxiic,"2022-11-05 16:36:12,949"
hes always with tope @KvlrTV,kiamaru1,"2022-11-05 16:36:13,986"
a nade would be great right about now haha,jotanie,"2022-11-05 16:36:15,321"
6 bullets in total 3 targets ezzz,black__april,"2022-11-05 16:36:17,006"
what are we waiting for?,garden3r,"2022-11-05 16:36:17,381"
tactical retreat shroud something ain’t right,martin_mass,"2022-11-05 16:36:17,463"
if u miss u just wasted half an hour LUL,ahpoze1,"2022-11-05 16:36:17,813"
dayz POG,yakumo_subaru,"2022-11-05 16:36:18,790"
Steal the car!!!,up_chuck23,"2022-11-05 16:36:19,836"
pepeJAM,weirdchamppls,"2022-11-05 16:36:22,566"
have you got thermal?,fart_sprinkles_mcgee,"2022-11-05 16:36:24,218"
Water bottle supressor,dang0_01,"2022-11-05 16:36:24,372"
smoketvCozy,timbotslice,"2022-11-05 16:36:25,036"
do we know the aussie's streaming name?,dewfl0p,"2022-11-05 16:36:27,241"
!settings,nuffbtw,"2022-11-05 16:36:28,256"
monkaW,omeprazol____,"2022-11-05 16:36:28,972"
lax is the best,heatles136,"2022-11-05 16:36:29,414"
Take a pill they could def hear you sneeze from there,bkial_ttv,"2022-11-05 16:36:29,740"
vitamin,hawk_moth,"2022-11-05 16:36:29,962"
can you blow up gas stove?,peepeepoopooou,"2022-11-05 16:36:30,465"
betray,imperator_real,"2022-11-05 16:36:32,395"
do we have good enuf gear to push?,estaktik,"2022-11-05 16:36:32,698"
"they have food, which makes them targets",youbluffiraise,"2022-11-05 16:36:37,197"
@Dewfl0p Laxhawthorn007,ir__slacker,"2022-11-05 16:36:37,788"
!dayzsettings,nuffbtw,"2022-11-05 16:36:38,715"
@laxhawthorne007,badwolf2oh9,"2022-11-05 16:36:43,895"
peepoLeave,wutru,"2022-11-05 16:36:46,720"
@Dewfl0p laxhawthorn007,xtrueeast,"2022-11-05 16:36:47,742"
🦗 🦗 🦗,weirdchamppls,"2022-11-05 16:36:50,111"
car baiting,high_endurance_,"2022-11-05 16:36:52,192"
they probably died,beardable,"2022-11-05 16:36:56,498"
They just ran past u,iamhobbes,"2022-11-05 16:36:56,882"
they have a base nearby?,fart_sprinkles_mcgee,"2022-11-05 16:36:57,091"
"He's with Lax holy shit, Dayz legend",mozexe,"2022-11-05 16:36:57,174"
"Ive seen this cop show before, bait car KEKW",t1kb,"2022-11-05 16:36:57,174"
I think they know.,hawk_moth,"2022-11-05 16:36:57,955"
true true,jimbo87400,"2022-11-05 16:36:58,868"
baiting,disintoxication,"2022-11-05 16:36:59,400"
baiting you,whatn0t,"2022-11-05 16:37:02,348"
🦗,prsm3,"2022-11-05 16:37:03,879"
they left,desalvateur,"2022-11-05 16:37:04,701"
does shroud know he's with lax,heatles136,"2022-11-05 16:37:05,299"
Could be out/low on gas,dig0lbick,"2022-11-05 16:37:07,615"
CAR HAS NO FUEL,tanethfps,"2022-11-05 16:37:09,078"
let him check Kappa,peepeepoopooou,"2022-11-05 16:37:09,387"
prolly the cars are just as fast as walking with how much they get stuck,bigdanke,"2022-11-05 16:37:10,762"
they baiting you,fart_sprinkles_mcgee,"2022-11-05 16:37:11,317"
they ran right passed you,tooly2cool,"2022-11-05 16:37:12,045"
They saw u,kurliii_,"2022-11-05 16:37:14,759"
Maybe they ran out of gas,freakz7,"2022-11-05 16:37:15,318"
!livonia,mistertiki,"2022-11-05 16:37:16,783"
"They are the best baiters, masters if you will.  master baiters",g_lowe_,"2022-11-05 16:37:17,017"
exbcSpy,daak_cloud,"2022-11-05 16:37:17,319"
WeirdChamp,wutru,"2022-11-05 16:37:17,539"
@heatles136 who's lax?,makiezushi,"2022-11-05 16:37:19,592"
lax is gonna miss for sure,krisxrock,"2022-11-05 16:37:19,999"
!pc,cartileaksx,"2022-11-05 16:37:21,497"
dont think its bait they probably found stuff and now are trading there shit loot goblin mode,altesbierxschalebrezen,"2022-11-05 16:37:22,999"
scout around to the side,wobbbles,"2022-11-05 16:37:23,340"
maybe?,tanethfps,"2022-11-05 16:37:23,698"
they left for sure,desalvateur,"2022-11-05 16:37:25,503"
at that position probably better with pistol if they wanna jump the car,martin_mass,"2022-11-05 16:37:27,909"
SeemsGood SeemsGood SeemsGood,jimbo87400,"2022-11-05 16:37:28,799"
i think you have 1 it ejects when you pull the thing back so you ejected one and loaded one,szymomen64,"2022-11-05 16:37:30,102"
go check,peepeepoopooou,"2022-11-05 16:37:31,214"
Free cah parts,sashaaustin,"2022-11-05 16:37:32,485"
A mans game,dogdabootyhunta,"2022-11-05 16:37:33,819"
No way shroud and lax?! Lmao,ecody,"2022-11-05 16:37:34,363"
they ran out of gas..,subtoxiic,"2022-11-05 16:37:35,657"
maybe they logged off?,druidxi,"2022-11-05 16:37:35,730"
Very happy to see shroud playing dayz again! He introduced me to the game and I've been In love with it ever since.,hoax657,"2022-11-05 16:37:40,369"
stay patient,cuv_,"2022-11-05 16:37:40,664"
maybe they ran out of gas?,wutru,"2022-11-05 16:37:40,761"
agreed,jimbo87400,"2022-11-05 16:37:44,733"
plus they almost def took the plug out,mackisgodlike,"2022-11-05 16:37:45,629"
KEKW,trevur23,"2022-11-05 16:37:47,430"
Lol,dmofighter4,"2022-11-05 16:37:47,777"
????????????,fart_sprinkles_mcgee,"2022-11-05 16:37:48,187"
NO GAS,peepeepoopooou,"2022-11-05 16:37:48,258"
HUH,prsm3,"2022-11-05 16:37:49,428"
KEKW,timbotslice,"2022-11-05 16:37:49,600"
KEKW,captaincix,"2022-11-05 16:37:50,315"
MmmHmm,greenmando,"2022-11-05 16:37:50,483"
lol,high_endurance_,"2022-11-05 16:37:50,998"
KEKW,vtnho,"2022-11-05 16:37:51,261"
HUH,wutru,"2022-11-05 16:37:51,376"
haha,sumyungphatho,"2022-11-05 16:37:51,453"
KEKW,weirdchamppls,"2022-11-05 16:37:51,530"
KEKW,kade_one,"2022-11-05 16:37:51,954"
is that lax,jayslay11,"2022-11-05 16:37:52,416"
hahahaha,gratefulred_,"2022-11-05 16:37:52,833"
HUH,tweediebrd,"2022-11-05 16:37:52,917"
LUL,paiq,"2022-11-05 16:37:52,917"
FortBush,survivormandan,"2022-11-05 16:37:53,319"
lmfaoooooooooo,jaybee_,"2022-11-05 16:37:53,395"
ahahahhaha,al3xmac,"2022-11-05 16:37:53,657"
KEKW,bengalbroys,"2022-11-05 16:37:53,734"
HUH,thunderingtyphoon2,"2022-11-05 16:37:53,811"
HUH,myuri_,"2022-11-05 16:37:54,121"
LUL LUL LUL LUL,bigdaz72,"2022-11-05 16:37:54,198"
ayo!!!!,hughcumm,"2022-11-05 16:37:54,364"
KEKW,zudol_,"2022-11-05 16:37:54,585"
trimmed,othonoxiv,"2022-11-05 16:37:54,585"
LAX LUL,torpz,"2022-11-05 16:37:54,585"
Gachibuss,ogoyum,"2022-11-05 16:37:54,662"
lol,cayaangames,"2022-11-05 16:37:54,740"
LOL,reep_s,"2022-11-05 16:37:54,817"
what a nice guy,bingxxbong,"2022-11-05 16:37:54,894"
ayo,raajputsingh,"2022-11-05 16:37:55,048"
:),daigus,"2022-11-05 16:37:55,048"
HUH,thesponge467,"2022-11-05 16:37:55,516"
"if the kah is there, they are there",youbluffiraise,"2022-11-05 16:37:55,661"
hahah,robertsdionne,"2022-11-05 16:37:55,809"
FortBush Clap,xdinklebot,"2022-11-05 16:37:55,879"
Quite rough too,jedimasteryu,"2022-11-05 16:37:56,127"
HUH,uncle_escobar,"2022-11-05 16:37:56,356"
LUL,don_semo14,"2022-11-05 16:37:56,434"
kek,icebreakervova,"2022-11-05 16:37:57,070"
KEKW,ermaltopalli,"2022-11-05 16:37:57,614"
LUL,its_potato0,"2022-11-05 16:37:57,778"
start a bush fire,fart_sprinkles_mcgee,"2022-11-05 16:37:58,995"
LUL,itzzaddy9,"2022-11-05 16:37:59,827"
what is small and semi?,balroyale,"2022-11-05 16:38:01,646"
Lmao,kurliii_,"2022-11-05 16:38:01,807"
